cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgzgVjihzeoGP7ui1wd4AaABAg,Smoga rakyat Indonesia diberikan kesehatan semuanya dan virus ini  cepat selesai..amin..,3 tahun yang lalu,@caeciliashantysembel9364,UCKF-x8Ghd9Stp70jVws-HXQ,0,https://yt3.ggpht.com/ytc/AGIKgqPiJmIq63sYBzM0SMl8rRxZRKTF1rkLlvrBD1iq=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.323745
UgxqhdAdUej-TIWFJo14AaABAg,Langkah cepat dr mana..Telat pak broo.. Virus sudah masuk indo.. Bru pintu ditutup.. Sudah nikmatin z virus ini.. Serahkan semuanya kpd sang kuasa..,3 tahun yang lalu,@iikmaulana8943,UCDEuAyWSftppVwU-3HGcaTw,0,https://yt3.ggpht.com/ytc/AGIKgqNkEOxlasu2S-bsrgE8Ti8P5m-HvTLshTmjFat7kw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.327384
Ugx_Hywb4k8PLQu8vGx4AaABAg,"kerja di rumah bljar di rumah... anda sehat....
     tuh orng asing jngn masuk lagi ksini....
negra lain udah di henti khan orang asing masuk dalm negara mereka.... 
ini enak jha masukin orang asing... duhhh pak pak pak...",3 tahun yang lalu,@hendriziah1870,UClG-blsAb12QQwOiW7Hrdjw,0,https://yt3.ggpht.com/ytc/AGIKgqPzbVZRXYZWyK63yR55W_rlW0yPtMdM-EiywedB=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.331282
UgwxJUcbEOnQSGMLmq94AaABAg,Ya Allah...semga wabah ini cepat berakhir n SMG kt terhindar dr penyakit Hamba Yakin dan Percaya Kepada Mu...Ya Allah...Sebaik baik Perlindungan  Pertolongan dan Pemimpin Kami adalah Allah'SWT...Aminnn,3 tahun yang lalu,@alungisti2424,UCNFhekhAYTThTV4IQdcpW-Q,0,https://yt3.ggpht.com/ytc/AGIKgqMNYmU2nlH-t0qVI-2NUGkEVoBmrDGu5-_a1TrEPw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.335444
UgwgHbB104l5x1LpJI94AaABAg,"saya hnya bsa pasrah,karena klo tidak keluar rumah saya tidak punya uang buat beli sepiring nasi utk perut saya,saya hnya rakyat miskin,tidak punya harta apa2,,tidak punya rumah sendiri,cari uang untuk mmbeli sebungkus nasi saja susah,",3 tahun yang lalu (diedit),@warganegaralegal9191,UCNWSjN0vKVR2PPjQ4o4hKAg,0,https://yt3.ggpht.com/qCBFv4qzJ_Sp74BvhyyNPGvQFUvZDk290Ga0aOZYUVKBX0TCrGhOucvwizGeg1Vc2N9v26Es2qw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.338861
UgzjkXEtloyisKW9SWZ4AaABAg,"Kita lock sendiri Coronanya,yaitu pencegahan.",3 tahun yang lalu,@inginwijaya2173,UCMMtr_W4A5x0uCrEyHppLFQ,0,https://yt3.ggpht.com/ytc/AGIKgqMJo3273mukDMJqxMKzv2Lb4jg8__FiH8hBMA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.342571
Ugxu6nCQAHs3lClMHe94AaABAg,Karyawan juga harusnya libur😂😂 karena banyak interaksi dengan banyak org😪,3 tahun yang lalu,@pujianti6347,UCN8Pnvht9B2pgWlmlOB1cfw,0,https://yt3.ggpht.com/ytc/AGIKgqMgC-MQiQC3Ku47aexvnqvKYPBjXBnAFg8mcw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.346034
UgzzOZtURoCgu3SYkeF4AaABAg,"kasih surat edarany pak buat perusahaan""",3 tahun yang lalu,@ryoutaxgmm335,UCnCv4mw_PRAD6xTly7PRDPQ,1,https://yt3.ggpht.com/ytc/AGIKgqPLGDaVpcDb80fAdty1ws-9wXfiABnh-P0A4Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.349177
UgwLRBJs0JKaFLJsAtJ4AaABAg,Saya kerja di apotek ya Allah😢,3 tahun yang lalu,@shafinaadistisusalma9528,UCpjrOSUDlBe9z22xOLGkSsg,0,https://yt3.ggpht.com/ytc/AGIKgqMESRpIWhUZ9mQIeurKmxwm4lm8mO19aF5KXQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.354571
UgwVP-AU8oFlU7bX8Zx4AaABAg,Semangat pak jokowi we are together,3 tahun yang lalu,@purnomopurnomo9518,UCTpgONkBDtt4oVqCo1cb4LA,0,https://yt3.ggpht.com/ytc/AGIKgqO6P3nA6NrcGzBqZF9xPMydqHxpkyj4XZcGuA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.358382
UgzjBG5tHu3hkw8cvBx4AaABAg,Heran kami kok kampus keperawatan tetap kuliah ya ?,3 tahun yang lalu,@teukuarkaan2135,UCRgsqCAz0f2y2Fyxumvaz3w,0,https://yt3.ggpht.com/Bzs2ZncvJT4vSSqH4HNL-8cKExtPWzr2H-p-fZYR9RK_Gtqk0zdMh7jEr7CEQleWYXnRfXb0pA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.361549
Ugw4DYT2eytlIjQxx9d4AaABAg,hanya bisa ber doa dan ber sabar smoga bangsa indonesia bisa menghadapi nya dan mogga ckup sampe yg udah aja sbagai yg ter ahir yg kena amin dan lekas sbuh...,3 tahun yang lalu,@bangjhan5074,UCgLEn8WWb_fX9Y6LeiAs3nQ,0,https://yt3.ggpht.com/ytc/AGIKgqNTEgC1dZgKEvFQbIDcZXLhD5biGJESWwrZihms3g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.364706
Ugw8UmWb3_lN3NXL5KV4AaABAg,Ya alloh... Kerja aja ga tiap hari dapt. Dapatnya uang makan mingguan sama bulanan. Itu pun untuk perekonomian saat ini kurang dari cukup. Bukan ga bersyukur... Begitu ada nya... Bagai mana dengan yang di bawah kita. Ya Alloh semoga kebaikan. Kesehatan. Keselamatan. Selalu menyertai kita semua. Aamiin,3 tahun yang lalu,@dayatganteng8165,UCqRRAZFqlrh2hUyieA2t9eg,0,https://yt3.ggpht.com/ytc/AGIKgqM8pIKCX5ox1rjbHRFRPtqxCDS7ncmucQ7JWw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859395.368379
UgwLRBJs0JKaFLJsAtJ4AaABAg.96E4IoB8_Ns96F7xnqBTuf,Semoga Allah melindungi,3 tahun yang lalu,@de7096,UC82WzckdWHE9V_PubFVJMnA,0,https://yt3.ggpht.com/ytc/AGIKgqPGSpL8nmmUCQEPiBiYbg1hrkVkOiirgu0LXg=s176-c-k-c0x00ffffff-no-rj,false,true,1586859395.809378
UgyBwA_s3ydyRrT93AN4AaABAg,Kerjo q kuli pak.. kalau di rumah ya gk bisa beli beras saya,3 tahun yang lalu,@grcchannel7508,UCY6T3LQgU5fGHloJBuZyotg,0,https://yt3.ggpht.com/ytc/AGIKgqPNVdF2sIV1ZIIXtzxeEEAairRkW_0jGPCKGX1G=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.244061
UgyiCdtGfVBwIlJyISh4AaABAg,"Kami percaya Indonesia pasti bisa mengatasinya,kami tetap berusaha berpikir positif untuk indonesia,tetap semangat. 🇮🇩🇮🇩💪💪🤲🤲",3 tahun yang lalu,@miawilly7189,UCwk99wqQJ4E5IaQxHhC0xqA,0,https://yt3.ggpht.com/ytc/AGIKgqM0fjd-r2MfDo1Y8VZcgfOjiGy_9TA40Zlu=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.248906
Ugw3Vr-_SIZiw2pw7JF4AaABAg,"Semoga seluruh rakyat Indonesia sll dlm lindungan Allah SWT,dan penyakit serta virus Corona cpt hilang dr muka bumi ini.",3 tahun yang lalu,@sadewosadewi9208,UCFHERdm-urQdTJd4RcrIOrA,0,https://yt3.ggpht.com/ytc/AGIKgqPJBHIqNQ67PGGJ-HJagQnVsvwPDh61qDDik-5Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.253597
Ugzd1o0EiT5awmH1DNh4AaABAg,Terlambat,3 tahun yang lalu,@muhhamsa9291,UC8y8CQWRUtnixHl9zP5CdOQ,0,https://yt3.ggpht.com/ytc/AGIKgqNFAsKh2tlo6XdFS-FCl6tGHbD0zLKP4TrAOw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.257312
Ugwvyao8mxtU6WYkOMZ4AaABAg,Pengawai Alfamart kerja dirumah gimana????,3 tahun yang lalu,@ammierete8875,UCjVD1Ekqe_JfwZakEzOB05Q,0,https://yt3.ggpht.com/ytc/AGIKgqMjP2wGmOVLvIWMBw7mbeVD9xUW8xekzuZY3A=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.261282
UgwI_DgoGg6fsJCeN894AaABAg,"Yakin lh kt hrs berserah diri pd Allah yg Maha Besar , wabah penyakit takut sm kita Aamiin .",3 tahun yang lalu,@aswanaswan5204,UCTgC6TOio6rpybw1RA2V9Jg,0,https://yt3.ggpht.com/ytc/AGIKgqNTx9tQlXBLKf6oVrHAjCfI4MBVjasPvY2Fjg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.265164
UgzClc9zQNlC1BV68u94AaABAg,Kalau Indonesia dilakukan lockdown maka banyak orang berkerumun berebutan makanan. Dijalan banyak anak jalanan mereka tawuran. Banyak orang bar-bar mini market banyak dirusak dll. Gak perlu di lockdown jaga kesehatan ajak untuk orang tua tetap dirumah sama anak-anak,3 tahun yang lalu (diedit),@noviandi6152,UCObScVvZzp4AXozGO0-EoUA,0,https://yt3.ggpht.com/ytc/AGIKgqO-DCwztHqxasNtW-cBxziIHB3Y0eArOyyOwg05=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.269382
UgxyuzdGcvHtrF2uOqF4AaABAg,"Mereka yg profesinya ojek online , supir angkot , penjual dagangan, kalian pemerintah bisa dalangkan dana tidak untuk tidak keluar rumah????!?? ..
.
.
Gmana mau makan jika tidak ada penghasilan dari kerja!!!!
.
.
Ini karena kalian yang lalai membuat masyarakat menjadi santai di bulan januari-februari
.
.
Tidak pikir panjang
.
.
Pakai duit kalian untuk menyumbangkan kebutuhan sehari"" untuk mereka yg tidak bisa kerja di dalam rumah!!!!
.
.
Kita ngga tahu sudah berapa banyak orang di indonesia yg sudah terjangkit tapi belom terdeteksi!!!!
.
.
Indonesia tidak pernah bisa belajar serius!!!!!",3 tahun yang lalu,@andv6365,UCykbTEaGxSxsmWR52R4AT8Q,0,https://yt3.ggpht.com/ytc/AGIKgqMEONuDa-Sx6DYg2FmGwCDt-TMZCVwFi3a_w6SUqA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.272663
UgzUCdTe5FM5fAChmzV4AaABAg,"Kalau mau kerja terpaksa lakukan,yg penting jaga jarak dan jaga kesehatan,murid harus diliburkan tanpa tunggu pemerintah yg setuju atau tidak.mudik dilarang,jangan keluar rumah jika tak penting.belanja jangan tiap hari,kecuali terpaksa.resiko tanggung sendiri.untuk mencegah sampai virus ini benar benar habis,apa boleh buat wabah sudah didepan mata,ya hadapi dengan cara yg benar kita bisa selamat,bukan dibantu Coronanya nyebar kemana mana.pencegahan bisa kita tangani,contoh pakai masker,pulang kerja langsung mandi,baju kotor langsung rendam sabun atau di siram air panas.jauhi kerumunan banyak orang,berbaris jarak dua meter atau antrian,jangan bertamu,merantau jangan pulang,semua di posisi yg ada,keluarga jangan kumpul jika sudah merantau,kena habis satu keluarga.maka saya bilang jangan mudik.hancur indonesia.jangan anggap remeh,kalau gak bisa kerja sama untuk mencegah,ya tunggu giliran saja,gak ada yg bisa tolong,jangan harap pemerintah,harap tingkah laku sendiri.",3 tahun yang lalu,@inginwijaya2173,UCMMtr_W4A5x0uCrEyHppLFQ,0,https://yt3.ggpht.com/ytc/AGIKgqMJo3273mukDMJqxMKzv2Lb4jg8__FiH8hBMA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.275838
UgwiZ940bWpRqR6rvoV4AaABAg,Stop !! Jangan biarkan orang asing masuk indonesia apa lagi orang cina,3 tahun yang lalu,@kumahacakaink2211,UCWSRGTI_6ibmxiZ09BhEe_Q,0,https://yt3.ggpht.com/ytc/AGIKgqPkdinyJkjlo0MUA09cRIw80kTLY_l6b0_DzYpSvQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.27952
UgwVmdl4z52sILjIip94AaABAg,Itu untuk yang punya duit semua bisa di kerjakan di rumah tapi yang ga punya duit seperti kami bagaimana bisa makan kalau semua dikejakan di rumah makan angin,3 tahun yang lalu,@bangtoyib7433,UCdJAkk8MMAothEefGQiDEUA,0,https://yt3.ggpht.com/ytc/AGIKgqOGMQlLmZSShzs2Rz7Dv0ldHC_J2bsARFYibg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.282935
Ugyyto2B_XohPmCr9hR4AaABAg,ngentot jg d rumah jgan d kebun 🤣🤣,3 tahun yang lalu,@semprul1118,UCOO9KZ-YP9IwBrXU2IVMADQ,0,https://yt3.ggpht.com/ytc/AGIKgqOzINlQzvpFnMp2W_w7rUhxsjngGHu42M0W0g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.286579
Ugxy9GJw1AcAOB3b4jt4AaABAg,Bagaimana nasib gw yg kerja di lapangan.. kagak mati karena Corona tapi mati kelaparan,3 tahun yang lalu,@RealDrumCoverluckyandreas,UCy0oBpDEKSvnU9rd7Sl-Exg,0,https://yt3.ggpht.com/ytc/AGIKgqOmG9FAN54-E8NhifEP2jpit7Gf11zyAyoAdrekUA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.289631
UgyVVG42uHbKo9uXHH94AaABAg,Pusing gua dengarnya,3 tahun yang lalu,@RahmatHidayat-dw1ug,UCoFOnIbVDBPL-8Pl2wW02jg,0,https://yt3.ggpht.com/ytc/AGIKgqMPMyBxuQH38R4vIp6Easpz0mO1WowiaM3NbA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.292858
UgyQP8taxa0TW-M0RpV4AaABAg,"Mentri perhubungan terinfeksi corona , makanya jangan berhubungan mulu , coba dari kemarin bandara ditutup apa lagi jalur dari cina mungkin indonesia aman dari corona",3 tahun yang lalu,@kumahacakaink2211,UCWSRGTI_6ibmxiZ09BhEe_Q,0,https://yt3.ggpht.com/ytc/AGIKgqPkdinyJkjlo0MUA09cRIw80kTLY_l6b0_DzYpSvQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.296195
UgzfwME_rtNsW0_dkIN4AaABAg,Terimakasih Pak Jokowi. Tdk percuman berkoar2 saya tiap hari utk cpt bapak ambil tindakan ini. Walaupun terlambat sedikit gpp Pak. Terimakasih telah mendengar saran2 kita. Tetap semangat pakde..Tuhan menjaga dan memberkati,3 tahun yang lalu,@jituhalomoanlumbantoruan1573,UCFmq49qXr133EAnM68j2ROg,0,https://yt3.ggpht.com/ytc/AGIKgqMv92uls2lmtJpJMCfAOElZ5NSF3shFbPFKZOzh=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.299806
UgxDrN5NKIgogZNBdH54AaABAg,"Sungguh Hebat Virus ini sehingga bs membuat seluruh Alam ini seperti ketakutan dlm menghadapi Virus ini Mudah""an Allah Selalu Melindungi Bangsa dan Negara Indonesia q ini segera berakhir Virus ini",3 tahun yang lalu,@sinyoedan679,UC1KrA015F7VZ_zUXYtIW9QA,0,https://yt3.ggpht.com/ytc/AGIKgqMtjC0-CPtO7aS-eqo9bFNXjHsXvh2YL2lgdg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.303431
Ugxxf4_W4QX3dboY7Yd4AaABAg,"Buruh pabrik gmn,tiap hari ketemu ratusan bahkan ribuan orang..",3 tahun yang lalu,@candrauzumaki8301,UCgjdvdrV8mtBbgczw0MMZvA,0,https://yt3.ggpht.com/gFI6l1kPiThsZ1EVN-KlFQOzQNecVU71ekah5RRA2WtMC8bvtHR8lRQSx66LGUN1FbSIqBHHCKQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.30639
UgxHLeHgng4h_tvTnWx4AaABAg,Terima kasih pemerintah atas kerja keras Demi Indonesia. Semoga ikhtiar Kita berbuah Manis 🤲,3 tahun yang lalu,@munadaswadi6114,UChPp8glwoTm8BEu6cV21zng,0,https://yt3.ggpht.com/BgzKCMcodzMQLd987CuzGF-DMjp6Fx-Q4uLG1nNwn7sRd04k25R0Su818SCsynEAHhxuVOHSfw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.309316
UgzwgXEJdnvVLCtOpop4AaABAg,"Yg lebih was was tu kami ini yg bekerja di rumah sakit...harus bisa jg kesehatan dan kebersihan...salah sedikit bukan hanya kami to keluarga di rumah bisa terdampak virus ...Tiap kali mau kerja harus ganti pakaian ...gitu jg sebaliknya sampe rumah pakaian harus cepet2 di cuci...

Cuma bisa berserah diri sama yg maha kuasa Allah SWT..karna hidup dan mati ku dialah yg mengatur",3 tahun yang lalu,@pangeranlangit7744,UChfpGmTl04PYu2IjiCf8RwQ,0,https://yt3.ggpht.com/ytc/AGIKgqMG4v5_O7_OvAbcT8pRCw2ozibpoNA4lMWWAQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.31267
Ugw2rqgsYjHfFmoZFl14AaABAg,"Gue percaya Pak Jokowi menjaga 260 juta rakyat Indonesia.
Tapi yg pada nimbunin masker sehingga jd langka dan dijual lagi dg harga selangit....
Mungkin lg ngumpulin duit buat jaga2, kali2 'simpenannya' mau pedicure, manicure dan nyalon di rumah.
Gue yg jd kenek bangunan dan dpt upah harian, mesti kerja di luar untuk bangun rumah orang.
Kalo gue diem di rumah, dapur malah ga ngebul.
Semoga Allah melindungi saya dan keluarga serta temen2 tukang dan kenek bangunan dari Virus Corona. Aamiin.🙏🙏🙏
Karena udah sebulan lebih kerja ga pake masker, semenjak manusia yg hilang rasa prikemanusiannya nimbunin masker buat keuntungan dia dan 'simpenannya. Assyeeem...!!!",3 tahun yang lalu (diedit),@budimangandewa4926,UC8MiFT-jO02wD_d4LeOXbVQ,0,https://yt3.ggpht.com/ytc/AGIKgqPBLOjgaFTe_YKcgut9oEe03KrM1i_1HJn_XkjN=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.778461
UgyoBYjPXiGLxDu-3Gt4AaABAg,"39 HARI LAGI RAMADAN, SEMOGA SEBELUM RAMADAN KEADAAN SUDAH NORMAL KEMBALI AAMIIN...",3 tahun yang lalu,@kaimoro5768,UCvyM7bMIoxz7Gxr-4d2XEaA,178,https://yt3.ggpht.com/ytc/AGIKgqMUKDe02vzwzOaV6ZNh1QY5y4SJVbgaubylHEj9Fg=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.782361
UgyD69RRYZOCuwbKDmd4AaABAg,Belajar dan ibadah masih bisa dilakukan dirumah tapi kalau kerja dirumah siapa yang mau bayar masa masang keramik orang dipasang dirumah sendiri,3 tahun yang lalu,@kumahacakaink2211,UCWSRGTI_6ibmxiZ09BhEe_Q,0,https://yt3.ggpht.com/ytc/AGIKgqPkdinyJkjlo0MUA09cRIw80kTLY_l6b0_DzYpSvQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.787919
Ugw6lG71Gd84D5weKtB4AaABAg,Kerja di rumah yg gaji siapa. Mau ganti gaji perusahaan atau pekerja2 yg lainnya.,3 tahun yang lalu,@Cholezt,UCzlObsr464c17AIgK77N1Dg,0,https://yt3.ggpht.com/ytc/AGIKgqMn3QJaF7LffieRp2V91NXyfqVjJVzIucm7KQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.792117
Ugz69X_GU5QJf6vvDCp4AaABAg,UDH KEDULUAN OLEH DKI DALAM MENANGGULANGI/KEBIJAKAN MELIBURKAN/MENUTUP SEKOLAH SE DKI.........GUBENUR MEMIKIRKAN RAKYATNYA.......,3 tahun yang lalu,@syukuridrus7749,UCLPVchFnxyIII2u14akxIew,0,https://yt3.ggpht.com/ytc/AGIKgqM1kUBPPWrW4m_LhsZ9sxvsLZr6hbuLh2_gWQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.79557
UgyL7J55qzDxPXzifyl4AaABAg,"Gmn dgn yg bekerja di bidang jasa spt sy supir taksi..bisa"" dandang nasi trbalik klo gk ad pemasukan 😢😢😢😢",3 tahun yang lalu,@ferryrisma1875,UCIzyF0Fs9tr08pYjpCXnefA,0,https://yt3.ggpht.com/ytc/AGIKgqMVlLzpNU11fD3omxUX8nzmXmYhBvpYaXt9-d_K=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.799471
UgwYt7S5QaA1pqbcPV94AaABAg,Bagaimana pekerja pabrik.. apa juga ikut libur,3 tahun yang lalu,@cakpal7532,UCU1IfIT6E-6Mq8u_hsy3bmA,0,https://yt3.ggpht.com/ytc/AGIKgqOsH0tILwgcy4WzYAAl8FDXVwQhI92g5QJMe5sw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.804019
UgxYFLDtw4N80MKVFEJ4AaABAg,"sekedar masukan aja ...virus adalah  mikroorganisme patogen yang menginfeksi sel mahluk hidup , karena virus tidak memiliki perlengkapan seluluer untuk reproduksi, jadi membutuhkan induk inang atau media perantara dalam bereprodusksi atau berkembang biak , baik sel dalam darah ,daging dll yang ada dalam tubuh manusia, hewan dan tumbuhan.pada umumnya virus tidak akan mampu bertahan lama diudara terbuka,karena akan mati dalam hitungan detik.Namun virus corona beda, dan termasuk virus tercanggih dan terkuat didunia saat ini, karena ketahannya mampu bertahan diudara dalam waktu yang lama, melumpuhkan imunitas dan kekebalan semua kerja organ manusia dan sel2 saraf.virus yang masuk ke dalam tubuh akan semakin aktif apabila kita memancingnya dan mengaktifkannya, contoh apabila kita sakit dan sudah ada indikasi virus, jangan kita pancing dengan makanan2 hewan yang berdarah panas (tidak halal) dalam arti , kita harus makan makanan yang halal, higenis dan aman. dalam beberapa penelitian ilmuwan tentang virus,virus tidak akan bisa berkembang disuhu udara yang mengandung ion negatif tinggi, seperti udara pegunungan  contoh gunung bromo,dieng dan air terjun yang mengandung ion negatif tinggi, karena secara alami virus tersebut akan mati ...sekian..merdeka!!",3 tahun yang lalu (diedit),@fajarkucing8335,UCOvycA9rHul_JjbCu_tE35Q,0,https://yt3.ggpht.com/ytc/AGIKgqM1dUk4QP9pCRJ1CpAbuMKxCbzxVqbgsz8kmQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.808318
UgwJoyhH7Xo2jxfhx6V4AaABAg,Yg penting ibadah dan kesehatan yg paling utama.. semoga yg di berikan cobaan sakit akan segera mendapatkan kesembuhan..,3 tahun yang lalu,@dewopurnama8499,UCq6t-aIe0tg3olUCP1KcQ7g,0,https://yt3.ggpht.com/ytc/AGIKgqOxIuGYAlHceYF3KR1D2vxVn3ivkEFT20GHzMwu5Q=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.811778
UgxsTEiM3FumkRdUvK54AaABAg,"Klo masyarakat blm gerahh kayanya masih santuyyy ajah..
Semoga viruscorona cpt musnah dan cpt bisa di atasi dgn baik dan yg untuk yg sakit smoga cpt sehatt kembali..semoga kita semua sllu sehat waafiat..Amin..",3 tahun yang lalu,@uunnurhida7931,UCQNiWTf3PX-DxirC1pScqEQ,0,https://yt3.ggpht.com/ytc/AGIKgqMbWJvdJIV0aNGWmFlsWmRpD2RgPcgDOBQJgQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.815036
UgwQhnwl6FfVnqLT4Nd4AaABAg,"Ya Allah ... Mudahkan bangsa ini  untuk terlepas wabah musibah ini. 
Bismillahirrahmanirrahim",3 tahun yang lalu,@achmadkusniyanto6803,UC970cgbUC52Gtlb22DeLwTw,0,https://yt3.ggpht.com/ytc/AGIKgqMbpYD1z8srxvPysFjGPAEqUoW1ydfIQ-0R3g=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.818771
UgwMOH_uYjFaj1lo99d4AaABAg,"Jangan panik rakyat Indonesia. Mari kita ikuti himbauan pemerintah. Jaga kebersihan pribadi & lingkungan.  Stay u/ 14 hr di rmh ke depan sambil tetap bekerja apa yg bs dilakukan di rmh. Tetap berdoa agar ini segera berlalu. U/ kebaikan kita bersama, Mari dukung kebijakan2 pemerintah yg sudah bekerja begitu keras. Jangan percaya hoaks2 yg hanya ingin memperburuk suasana. Percaya, Tuhan pasti menolong umatNya.",3 tahun yang lalu,@pajajaran4g52,UCkdlS7YvAOV1MYgETqj-7JA,0,https://yt3.ggpht.com/ytc/AGIKgqNWZqnVdSclq_bNejPUd1lfnzyUgzMAmva0BQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.822111
UgxQ4tsyOzh5ZBLzxmV4AaABAg,Katanya suruh mkan nasi kucing....biar tethindar....hemmm,3 tahun yang lalu,@rhmdhidyt781,UCOjSOMG2tEaYJHyXpkWPDRA,0,https://yt3.ggpht.com/ytc/AGIKgqOCm1imuO89CmFzBXuMcznhH2TY7yV8bN_NzwU1zQaNP1ZXUZ9fvNDKRq2wKl-S=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.82537
UgxoBqfQkHBe8VxejcZ4AaABAg,Yg kerja di pt gimana? Ada yg tau jawabannya?,3 tahun yang lalu,@rafferdian5086,UC1Ma2NArjAi3_N__XqGNUcg,2,https://yt3.ggpht.com/ytc/AGIKgqOSO2CeJ1J42HS6w_nnN2okPYYcWMKd9FhN558jAQ=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.828501
Ugxtg9QGMJnXnK-ftNR4AaABAg,Mentri kesehatan mana oe,3 tahun yang lalu,@cimotcimot6381,UCBmlFkywt0rmC1S7fbuMrig,0,https://yt3.ggpht.com/XmuATf07DknwBlGbtgCeId3Jbea5hOSZI4CnFxiyidq5OwlSi-SkX1IFZ_Lbfx-XFX4zLMUJkw=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.832962
UgzoVeYeN6jpeFum8w54AaABAg,PNS libur??? ciyuuus?,3 tahun yang lalu,@ayanaary3646,UCA8zO7e9xoRm9cB9cOaXcTA,0,https://yt3.ggpht.com/ytc/AGIKgqPhcs5JmSq-xI2hP2GrhU_bvvE5yrOvLFvl=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.837366
UgwO0fSf-rUIPdtvSxF4AaABAg,"Sholat Jum'at diliburkan juga ga ya....?jangan sampe dah....

Semoga kita terhindar dari virus ini...",3 tahun yang lalu,@gunawantea9104,UCY8r2YT_1_0D_2i3sWevoFw,0,https://yt3.ggpht.com/ytc/AGIKgqO8wOJfFZNeGk-pZAoQIamVh-coIB3ujgH0kTD0rA=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.840709
Ugy2FcrKC6T51o9zXSt4AaABAg,nyawa manusia lebih murah daripada investasi/duit sekarang.,3 tahun yang lalu,@yosephhideki6081,UCUeuNzxagzg3Ju0goVOlmDg,0,https://yt3.ggpht.com/ytc/AGIKgqMeSS2MMQ052i04c1SviauMDjnj6OrlgvQN7Z5z=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.843801
Ugyne4pymL6qO-ZGRxp4AaABAg,"Yg kerja pabrik  atau kerja harus di tempat kerja bagaimana? Apalagi gajinya untuk membantu orang tua :( 
Semoga bulan April segera berhenti, semoga semua baik baik saja seperti sedia kala 🙏",3 tahun yang lalu,@niahastari1399,UCPr6YPlzPE2S2LE1RRRqVMQ,7,https://yt3.ggpht.com/ytc/AGIKgqM9yEiY_LTaEQgBTWVaUObB59bgb-WhKyUzVEK4=s176-c-k-c0x00ffffff-no-rj,false,false,1586859396.846741
